STAID,LOCAL,DATES,TIMES,MEDIM,STYPE,SAMPL,LABNO,HUNIT,GUNIT,PRJCT,LATDD,LNGDD,CNTYC,DATTD,DATTM,GUERA,GUNNM,GUSER,GUSYS,HDATM,SALTD,SNAME,VDATM,MAJRIVBAS,WELLUSE,WELLCOMPIN
420109076434401,CM 626,20030715,1100,WG,9,00301779,1970035,020501050605,112SDGV,245700326,42.01916667,-76.72888889,015,200307151100 EST,200307151100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,820,CM 626,NAVD88,Chemung,Production,Sand and Gravel
421113076402901,CM 627,20030806,1200,WG,9,00302001,2190176,020501050502,112SDGV,245700326,42.18238889,-76.67836111,015,200308061200 EST,200308061200,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1233,CM 627,NAVD88,Chemung,Production,Sand and Gravel
421058076483401,CM 628,20030722,1300,WG,9,00301883,2040093,020501050503,112SDGV,245700326,42.18277778,-76.80944444,015,200307221300 EST,200307221300,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,910,CM 628,NGVD29,Chemung,Production,Sand and Gravel
421058076483401,CM 628,20081104,1100,WG,9,00900282,3110013,020501050503,112SDGV,2457LB36F,42.18277778,-76.80944444,015,200811041100 EST,200811041100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,910,CM 628,NGVD29,Chemung,Production,Sand and Gravel
421058076483401,CM 628,20081104,1110,WG,9,00900283,3110037,020501050503,112SDGV,2457LB36F,42.18277778,-76.80944444,015,200811041110 EST,200811041110,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,910,CM 628,NGVD29,Chemung,Production,Sand and Gravel
421130076400201,CM 629,20030723,0900,WG,9,00301885,2050131,020501050502,341JVWF,245700326,42.18925000,-76.66638889,015,200307230900 EST,200307230900,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1327,CM 629,NAVD88,Chemung,Production,Bedrock
420736076552801,CM 630,20030730,0700,WG,9,00301930,2120135,020501050403,112SDGV,245700326,42.12666667,-76.92444444,015,200307300700 EST,200307300700,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,890,CM 630,NGVD29,Chemung,Production,Sand and Gravel
420709076414301,CM 631,20030710,0900,WG,9,00301634,1920178,020501050604,341JVWF,245700326,42.11916667,-76.69527778,015,200307100900 EST,200307100900,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1132,CM 631,NAVD88,Chemung,Production,Bedrock
421021076535501,CM 632,20030730,1000,WG,9,00301928,2120134,020501050403,112SDGV,245700326,42.17250000,-76.89861111,015,200307301000 EST,200307301000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1010,CM 632,NGVD29,Chemung,Production,Sand and Gravel
420910076570401,CM 633,20030806,1100,WG,9,00302000,2190175,020501050404,341JVWF,245700326,42.15277778,-76.95111111,015,200308061100 EST,200308061100,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1000,CM 633,NGVD29,Chemung,Domestic,Bedrock
420211076521601,CM 634,20030731,0900,WG,9,00301931,2130072,020501050507,112SDGV,245700326,42.03638889,-76.87111111,015,200307310900 EST,200307310900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,990,CM 634,NGVD29,Chemung,Production,Sand and Gravel
420453076492501,CM 635,20030812,0800,WG,9,00302067,2250176,020501050405,112SDGV,245700326,42.08138889,-76.82361111,015,200308120800 EST,200308120800,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,CM 635,NGVD29,Chemung,Production,Sand and Gravel
420453076492501,CM 635,20031209,1000,WG,9,00400314,3450070,020501050405,112SDGV,2457A3900,42.08138889,-76.82361111,015,200312091000 EST,200312091000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,CM 635,NGVD29,Chemung,Production,Sand and Gravel
420454076492501,CM 636,20030812,1000,WG,9,00302066,2250175,020501050405,112SDGV,245700326,42.08166667,-76.82361111,015,200308121000 EST,200308121000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,CM 636,NGVD29,Chemung,Production,Sand and Gravel
420452076491401,CM 637,20030812,0900,WG,9,00302068,2250177,020501050405,112SDGV,245700326,42.08111111,-76.82055556,015,200308120900 EST,200308120900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,860,CM 637,NGVD29,Chemung,Production,Sand and Gravel
420126076361101,CM 904,20030702,0900,WG,9,00301582,1880092,020501050607,341JVWF,245700326,42.02380556,-76.60286111,015,200307020900 EST,200307020900,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,959,CM 904,NAVD88,Chemung,Domestic,Bedrock
